_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
3661716,4154506,2017,2017,1956,PRIVATE,08,Eglinton-Lawrence,10 WASDALE CRES,3,10,2017-10-10,61,Evaluation needs to be conducted in 1 year,16,3,3,4,3,3,3,N/A,3,N/A,N/A,3,2,5,3,3,3,3,3,2,N/A,N0823,43.7311946993,-79.4353275935,309994.519,4843250.185
3661717,4154507,2017,2017,1950,PRIVATE,08,Eglinton-Lawrence,24 WASDALE CRES,3,11,2017-10-10,64,Evaluation needs to be conducted in 1 year,16,3,3,4,3,3,4,N/A,3,N/A,N/A,4,3,2,4,3,3,3,3,3,N/A,N0823,43.730975673,-79.4363599981,309911.368,4843225.786
3661718,4154509,2017,2017,1956,PRIVATE,08,Eglinton-Lawrence,30 WASDALE CRES,3,10,2017-10-10,60,Evaluation needs to be conducted in 1 year,17,3,2,4,3,3,3,N/A,3,N/A,3,3,3,5,3,3,2,3,3,2,N/A,N0823,43.7308801884,-79.4368395679,309872.742,4843215.149
3661719,4155882,2017,2017,1962,PRIVATE,04,Parkdale-High Park,65 WINDERMERE AVE,6,92,2017-10-10,66,Evaluation needs to be conducted in 2 years,17,4,3,3,3,4,2,N/A,4,4,N/A,3,3,3,3,3,3,4,3,4,N/A,S0430,43.6390679987,-79.4715402661,307080.629,4833013.756
3661720,4156104,2017,2017,1962,PRIVATE,04,Parkdale-High Park,75 WINDERMERE AVE,6,52,2017-10-10,66,Evaluation needs to be conducted in 2 years,18,3,3,3,3,4,2,2,4,3,N/A,3,3,5,3,3,3,4,4,4,N/A,S0430,43.63943104,-79.471915958,307058.811,4833040.19
3661721,4153818,2017,2017,1950,PRIVATE,12,Toronto-St. Paul's,127 BROADWAY AVE,4,60,2017-10-10,79,Evaluation needs to be conducted in 2 years,17,5,4,4,4,4,4,N/A,4,4,N/A,3,3,5,4,4,4,4,4,3,N/A,S1221,43.710382181,-79.392210062,313470.772,4840942.642
3661722,4154511,2017,2017,1965,PRIVATE,08,Eglinton-Lawrence,34 WASDALE CRES,3,11,2017-10-10,56,Evaluation needs to be conducted in 1 year,16,2,3,3,2,3,3,N/A,3,N/A,N/A,3,3,4,3,3,2,3,3,2,N/A,N0823,43.7307766314,-79.4372931994,309836.206,4843203.617
3661723,4154544,2017,2017,1955,PRIVATE,08,Eglinton-Lawrence,45 WASDALE CRES,3,25,2017-10-10,67,Evaluation needs to be conducted in 2 years,17,3,3,3,3,3,3,N/A,3,N/A,4,4,3,5,4,3,3,3,4,3,N/A,N0823,43.7303895479,-79.4363698619,309910.624,4843160.67
3661724,4154543,2017,2017,1950,PRIVATE,08,Eglinton-Lawrence,47 WASDALE CRES,3,28,2017-10-10,65,Evaluation needs to be conducted in 1 year,17,3,3,3,3,4,2,N/A,3,N/A,3,4,3,4,4,3,3,3,4,3,N/A,N0823,43.7302657886,-79.4369391147,309864.775,4843146.886
3661725,4153843,2017,2017,1965,PRIVATE,15,Don Valley West,100 BROADWAY AVE,10,47,2017-10-10,77,Evaluation needs to be conducted in 2 years,18,4,4,4,4,3,4,4,4,4,N/A,4,4,5,3,4,4,3,3,4,N/A,N1526,43.710882419,-79.39365545,313354.217,4840998.067
3661726,4154389,2017,2017,1955,PRIVATE,06,York Centre,1497 WILSON AVE,4,42,2017-10-10,74,Evaluation needs to be conducted in 2 years,17,4,4,4,3,4,3,N/A,4,N/A,2,4,4,5,4,4,3,4,4,3,N/A,N0631,43.7209792831,-79.5051259497,304371.503,4842113.317
3661727,4154388,2017,2017,1958,PRIVATE,06,York Centre,1505 WILSON AVE,4,55,2017-10-10,71,Evaluation needs to be conducted in 2 years,16,4,3,4,3,3,4,N/A,4,N/A,N/A,3,3,5,4,4,2,2,4,5,N/A,N0631,43.7207964113,-79.5055990345,304333.381,4842093.005
3661728,4167700,2017,2017,1963,PRIVATE,13,Toronto Centre,55 MAITLAND PL,18,244,2017-10-10,78,Evaluation needs to be conducted in 2 years,18,4,4,5,3,4,3,4,3,4,N/A,3,3,5,4,5,5,4,4,3,N/A,S1326,,,314334.646,4835774.919
3661729,4153486,2017,2017,1968,PRIVATE,13,Toronto Centre,100 ALEXANDER ST,12,96,2017-10-10,62,Evaluation needs to be conducted in 1 year,18,3,4,4,3,2,2,3,3,3,N/A,3,3,4,3,2,4,4,3,3,N/A,S1326,43.6641619553,-79.3792187274,314525.392,4835808.179
3661730,4167698,2017,2017,1963,PRIVATE,13,Toronto Centre,40 ALEXANDER ST,19,244,2017-10-10,74,Evaluation needs to be conducted in 2 years,17,4,4,5,3,N/A,3,4,3,3,N/A,3,3,5,3,4,5,4,4,3,N/A,S1326,,,314334.646,4835774.919
3661731,4167699,2017,2017,1963,PRIVATE,13,Toronto Centre,50 ALEXANDER ST,29,217,2017-10-10,76,Evaluation needs to be conducted in 2 years,17,4,4,5,4,N/A,4,4,3,4,N/A,3,2,5,4,4,4,4,4,3,N/A,S1326,,,314334.646,4835774.919
3661732,4154607,2017,2017,1983,SOCIAL HOUSING,06,York Centre,4266 BATHURST ST,9,130,2017-10-10,66,Evaluation needs to be conducted in 2 years,19,4,3,3,3,4,4,3,3,3,N/A,3,3,4,4,3,3,4,3,3,3,N0629,43.7518743453,-79.438030916,309775.071,4845547.394
3661733,4154608,2017,2017,1989,SOCIAL HOUSING,06,York Centre,4300 BATHURST ST,11,164,2017-10-10,64,Evaluation needs to be conducted in 1 year,19,3,3,3,3,3,4,4,3,3,N/A,3,3,5,3,3,3,3,3,3,3,N0629,43.7528909884,-79.4382283415,309759.09,4845660.325
3661734,4154609,2017,2017,1969,PRIVATE,06,York Centre,4350 BATHURST ST,6,35,2017-10-10,66,Evaluation needs to be conducted in 2 years,18,3,3,3,3,3,3,4,4,3,N/A,3,3,5,3,3,3,4,3,3,N/A,N0629,43.754107511,-79.438517766,309735.42,4845796.416
3661735,4154693,2017,2017,1960,PRIVATE,06,York Centre,4383 BATHURST ST,13,142,2017-10-10,66,Evaluation needs to be conducted in 2 years,18,4,3,3,3,3,3,3,3,3,N/A,4,3,5,3,4,3,3,3,3,N/A,N0630,43.754461481,-79.437277956,309835.23,4845835.814
3661736,4153817,2017,2017,1954,PRIVATE,12,Toronto-St. Paul's,117 BROADWAY AVE,4,71,2017-10-10,75,Evaluation needs to be conducted in 2 years,17,4,4,4,4,3,4,N/A,3,3,N/A,4,4,5,4,4,3,4,3,4,N/A,S1221,43.710438992,-79.392666123,313434.01,4840948.906
3661737,4152822,2017,2017,1975,PRIVATE,24,Scarborough-Guildwood,3895 LAWRENCE AVE E,10,114,2017-10-10,75,Evaluation needs to be conducted in 2 years,19,3,4,4,3,3,4,4,4,4,N/A,3,3,4,4,4,4,3,4,4,5,E2431,43.7631364672,-79.2079803013,328296.891,4846837.916
3661738,4154169,2017,2017,1960,PRIVATE,15,Don Valley West,26 THORNCLIFFE PARK DR,6,62,2017-10-10,72,Evaluation needs to be conducted in 2 years,18,4,4,4,4,3,4,3,4,4,N/A,3,3,5,3,3,3,4,3,4,N/A,N1533,43.7032015325,-79.3458301347,317210.115,4840149.729
3661739,4152905,2017,2017,1993,SOCIAL HOUSING,04,Parkdale-High Park,93 LAVINIA AVE,5,68,2017-10-10,81,Evaluation needs to be conducted in 2 years,18,4,4,4,4,4,4,N/A,4,4,N/A,4,4,5,4,4,4,4,4,4,4,S0430,43.6473083382,-79.4777129608,306582.355,4833929.1
3661740,4154290,2017,2017,1992,SOCIAL HOUSING,05,York South-Weston,2214 KEELE ST,7,89,2017-10-10,62,Evaluation needs to be conducted in 1 year,20,3,3,3,3,3,3,3,3,3,3,3,2,5,3,3,3,3,3,4,3,W0529,43.7009209193,-79.476922025,306644.572,4839885.152
3661741,4152989,2017,2017,1955,PRIVATE,04,Parkdale-High Park,130 JAMESON AVE,7,108,2017-10-06,62,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,3,N/A,3,4,N/A,3,3,4,3,3,3,3,3,3,N/A,S0437,43.6363761497,-79.4361595734,309935.497,4832716.239
3661742,4154423,2017,2017,1969,PRIVATE,06,York Centre,2856 KEELE ST,3,11,2017-10-06,80,Evaluation needs to be conducted in 2 years,15,4,4,4,4,3,4,N/A,4,N/A,N/A,4,4,5,4,4,4,N/A,4,4,N/A,N0627,43.7318064757,-79.4837155622,306096.383,4843316.247
3661743,4156366,2017,2017,1982,SOCIAL HOUSING,12,Toronto-St. Paul's,200 ELLSWORTH AVE,3,18,2017-10-06,72,Evaluation needs to be conducted in 2 years,15,3,4,4,3,N/A,4,N/A,3,N/A,N/A,3,2,5,4,2,5,4,5,3,N/A,S1234,43.6807933041,-79.4261720553,310736.942,4837651.406
3661744,4166732,2017,2017,1965,PRIVATE,17,Don Valley North,80 FOREST MANOR RD,18,287,2017-10-06,69,Evaluation needs to be conducted in 2 years,18,4,4,3,3,4,4,4,3,3,N/A,3,2,5,3,4,4,3,4,2,N/A,N1730,43.77494536,-79.344585933,317295.272,4848121.27
3661745,4153214,2017,2017,1965,PRIVATE,11,University-Rosedale,485 HURON ST,13,70,2017-10-06,59,Evaluation needs to be conducted in 1 year,19,3,3,2,2,3,3,3,3,4,3,3,2,5,3,3,3,4,2,2,N/A,S1127,43.669000001,-79.401866897,312697.875,4836344.163
3661746,4154425,2017,2017,1945,PRIVATE,06,York Centre,2852 KEELE ST,3,11,2017-10-06,63,Evaluation needs to be conducted in 1 year,16,3,3,4,3,2,3,N/A,4,N/A,3,3,2,5,3,4,3,N/A,3,2,N/A,N0627,43.7314423393,-79.4836241974,306103.75,4843275.795
3661747,4154426,2017,2017,1963,PRIVATE,06,York Centre,2850 KEELE ST,3,12,2017-10-06,69,Evaluation needs to be conducted in 2 years,15,3,2,2,4,3,3,N/A,4,N/A,N/A,4,3,5,4,4,4,N/A,4,3,N/A,N0627,43.7312520976,-79.4835802979,306107.29,4843254.661
3661748,4154411,2017,2017,1962,PRIVATE,06,York Centre,2788 KEELE ST,4,41,2017-10-06,80,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,N/A,N0627,43.7283141959,-79.4827840355,306171.491,4842928.283
3661749,4155192,2017,2017,1960,PRIVATE,05,York South-Weston,31 ROCKCLIFFE BLVD,3,39,2017-10-06,60,Evaluation needs to be conducted in 1 year,15,3,3,4,3,3,3,N/A,2,N/A,N/A,3,3,5,3,2,3,N/A,3,2,N/A,W0535,43.6812983085,-79.4909278516,305515.835,4837704.985
3661750,4155381,2017,2017,1969,PRIVATE,02,Etobicoke Centre,306 THE WEST MALL,5,48,2017-10-06,60,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,4,N/A,3,3,N/A,3,2,4,3,2,3,2,4,3,N/A,W0233,43.6359998464,-79.5629152315,299707.924,4832674.405
3661751,4155379,2017,2017,1968,PRIVATE,02,Etobicoke Centre,328 THE WEST MALL,3,32,2017-10-06,58,Evaluation needs to be conducted in 1 year,19,3,3,3,3,3,2,N/A,3,3,3,3,2,5,3,3,3,2,3,2,3,W0233,43.6373133386,-79.564053632,299616.185,4832820.397
3661752,4155391,2017,2017,1965,PRIVATE,02,Etobicoke Centre,336 THE WEST MALL,3,10,2017-10-06,60,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,2,N/A,3,N/A,3,3,2,5,3,4,3,3,3,2,N/A,W0233,43.6378421454,-79.5644587873,299583.542,4832879.17
3661753,4155390,2017,2017,1962,PRIVATE,02,Etobicoke Centre,350 THE WEST MALL,6,55,2017-10-06,62,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,2,3,4,3,N/A,3,3,4,3,3,3,4,3,3,N/A,W0233,43.639035157,-79.564993488,299540.246,4833012.694
3661754,4154499,2017,2017,1964,PRIVATE,08,Eglinton-Lawrence,3690 BATHURST ST,7,47,2017-10-06,62,Evaluation needs to be conducted in 1 year,18,3,3,4,3,3,3,3,3,3,N/A,3,3,4,3,3,3,3,3,3,N/A,N0823,43.734306073,-79.433720291,310123.458,4843596.89
3661755,4154594,2017,2017,1960,PRIVATE,06,York Centre,3886 BATHURST ST,4,28,2017-10-06,64,Evaluation needs to be conducted in 1 year,16,3,3,3,3,4,3,N/A,4,N/A,N/A,3,3,4,3,3,3,3,3,3,N/A,N0629,43.7425586658,-79.4358613114,309950.559,4844512.582
3661756,4227299,2017,2017,1962,PRIVATE,06,York Centre,4100 BATHURST ST,5,37,2017-10-06,58,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,2,3,3,N/A,3,2,3,3,3,3,3,3,3,N/A,N0629,43.7454927714,-79.4364245515,309904.96,4844838.53
3661757,4154602,2017,2017,1950,PRIVATE,06,York Centre,4110 BATHURST ST,3,16,2017-10-06,59,Evaluation needs to be conducted in 1 year,16,3,3,3,3,2,2,N/A,3,N/A,N/A,3,3,5,2,3,3,3,3,3,N/A,N0629,43.74586214,-79.4365128127,309897.822,4844879.562
3661758,4154552,2017,2017,1958,PRIVATE,08,Eglinton-Lawrence,3388 BATHURST ST,4,34,2017-10-06,62,Evaluation needs to be conducted in 1 year,17,3,3,3,3,N/A,4,3,3,3,N/A,3,2,5,3,3,3,3,3,3,N/A,N0823,43.7262801984,-79.4318793095,310272.772,4842704.437
3661759,4154881,2017,2017,1968,PRIVATE,16,Don Valley East,1710 VICTORIA PARK AVE,4,59,2017-10-06,66,Evaluation needs to be conducted in 2 years,18,3,4,4,3,3,2,2,3,3,N/A,3,4,5,3,4,3,3,3,4,N/A,N1628,43.735657495,-79.3078726793,320261.032,4843761.809
3661760,4156532,2017,2017,1975,PRIVATE,02,Etobicoke Centre,53 WIDDICOMBE HILL BLVD,18,139,2017-10-06,76,Evaluation needs to be conducted in 2 years,18,4,4,3,4,4,4,4,3,4,N/A,4,3,5,4,4,4,N/A,3,3,4,W0222,43.67822939,-79.5525004391,300551.32,4837365.403
3661761,4154469,2017,2017,1970,PRIVATE,07,Humber River-Black Creek,390 SENTINEL RD,4,53,2017-10-06,72,Evaluation needs to be conducted in 2 years,17,4,5,4,3,2,5,N/A,3,4,N/A,3,3,5,3,3,3,4,5,2,N/A,W0731,43.7602548577,-79.5002027299,304768.3,4846476.582
3661762,4154479,2017,2017,1978,PRIVATE,07,Humber River-Black Creek,500 MURRAY ROSS PKWY,19,390,2017-10-06,77,Evaluation needs to be conducted in 2 years,19,4,3,5,3,3,3,3,4,5,N/A,4,3,5,5,3,4,5,4,3,4,W0726,43.764180371,-79.505752773,304321.162,4846913.669
3661763,4154089,2017,2017,1958,PRIVATE,14,Toronto-Danforth,149 COSBURN AVE,4,29,2017-10-06,78,Evaluation needs to be conducted in 2 years,16,4,4,3,4,4,2,N/A,3,N/A,N/A,5,4,5,4,4,4,4,4,4,N/A,S1422,43.6896822346,-79.3460278101,317196.981,4838647.758
3661764,4155182,2017,2017,1970,PRIVATE,05,York South-Weston,797 JANE ST,12,93,2017-10-06,68,Evaluation needs to be conducted in 2 years,17,3,3,4,2,3,4,N/A,4,3,N/A,4,3,5,3,3,3,4,4,3,N/A,W0539,43.6740732037,-79.4944079231,305235.286,4836902.29
3661765,4155197,2017,2017,1973,PRIVATE,05,York South-Weston,890 JANE ST,15,146,2017-10-06,66,Evaluation needs to be conducted in 2 years,17,3,3,4,4,4,3,N/A,3,3,N/A,3,4,5,3,3,3,2,3,3,N/A,W0534,43.6765889645,-79.4963489577,305078.753,4837181.778
3661766,4155198,2017,2017,1960,PRIVATE,05,York South-Weston,898 JANE ST,8,63,2017-10-06,71,Evaluation needs to be conducted in 2 years,18,3,3,4,3,3,3,4,4,4,N/A,4,3,5,4,3,3,3,4,4,N/A,W0534,43.6776538886,-79.4967269194,305048.27,4837300.091
3661767,4154314,2017,2017,1965,PRIVATE,05,York South-Weston,2623 KEELE ST,3,11,2017-10-06,66,Evaluation needs to be conducted in 2 years,16,3,3,3,3,3,3,N/A,3,N/A,N/A,3,3,5,4,4,3,4,3,3,N/A,W0523,43.7203778821,-79.4802346751,306377.076,4842046.653
3661768,4154412,2017,2017,1965,PRIVATE,06,York Centre,2782 KEELE ST,4,27,2017-10-06,61,Evaluation needs to be conducted in 1 year,17,3,3,4,2,2,3,N/A,4,2,N/A,2,3,5,4,3,3,2,4,3,N/A,N0627,43.7279008262,-79.4829037793,306161.851,4842882.356
3661769,4153030,2017,2017,1910,SOCIAL HOUSING,04,Parkdale-High Park,149 JAMESON AVE,5,48,2017-10-06,68,Evaluation needs to be conducted in 2 years,18,3,3,3,3,3,3,3,4,3,N/A,3,3,5,4,3,4,3,3,5,N/A,S0436,43.6374026152,-79.4357893144,309965.285,4832830.29
3661770,4154097,2017,2017,1968,PRIVATE,14,Toronto-Danforth,210 COSBURN AVE,4,33,2017-10-06,60,Evaluation needs to be conducted in 1 year,17,3,2,3,2,3,2,N/A,3,N/A,3,3,2,5,4,2,4,4,4,2,N/A,S1422,43.690536061,-79.344338641,317332.707,4838743.814
3661771,4154369,2017,2017,1953,PRIVATE,06,York Centre,823 WILSON AVE,3,11,2017-10-05,68,Evaluation needs to be conducted in 2 years,15,3,3,3,4,2,4,N/A,4,N/A,N/A,2,3,5,3,4,4,N/A,4,3,N/A,N0632,43.7316251589,-79.461395515,307894.467,4843296.678
3661772,4154595,2017,2017,1960,PRIVATE,06,York Centre,3884 BATHURST ST,4,28,2017-10-05,68,Evaluation needs to be conducted in 2 years,16,3,3,4,3,4,3,N/A,4,N/A,N/A,3,3,5,3,3,3,4,3,3,N/A,N0629,43.7422578587,-79.4357863772,309956.619,4844479.168
3661773,4154596,2017,2017,1960,PRIVATE,06,York Centre,3880 BATHURST ST,4,58,2017-10-05,66,Evaluation needs to be conducted in 2 years,17,3,3,3,3,3,3,N/A,4,3,N/A,3,4,4,4,4,3,3,3,3,N/A,N0629,43.741815421,-79.4356700472,309966.025,4844430.022
3661774,4155480,2017,2017,1954,PRIVATE,03,Etobicoke-Lakeshore,2309 LAKE SHORE BLVD W,4,28,2017-10-05,63,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,N/A,3,N/A,N/A,3,3,5,3,3,3,N/A,3,3,N/A,W0336,43.6177159242,-79.4864921975,305843.963,4830639.407
3661775,4155481,2017,2017,1957,PRIVATE,03,Etobicoke-Lakeshore,2303 LAKE SHORE BLVD W,4,38,2017-10-05,67,Evaluation needs to be conducted in 2 years,15,3,4,3,3,4,3,N/A,3,N/A,N/A,3,4,5,3,3,3,N/A,3,3,N/A,W0336,43.6181573986,-79.4862044027,305864.468,4830685.073
3661776,4154527,2017,2017,1957,PRIVATE,08,Eglinton-Lawrence,32 HOTSPUR RD,3,10,2017-10-04,53,Evaluation needs to be conducted in 1 year,16,3,3,2,2,2,3,N/A,2,N/A,N/A,3,2,3,3,3,3,2,3,3,N/A,N0823,43.732850466,-79.435796774,309949.31,4843417.109
3661777,4154292,2017,2017,1961,PRIVATE,05,York South-Weston,2100 KEELE ST,6,71,2017-10-04,67,Evaluation needs to be conducted in 2 years,17,3,3,3,4,3,3,N/A,4,4,N/A,3,3,4,4,3,4,3,3,3,N/A,W0529,43.6995126232,-79.4765599841,306673.795,4839728.7
3661778,4155388,2017,2017,1974,PRIVATE,02,Etobicoke Centre,19 EVA RD,14,152,2017-10-04,68,Evaluation needs to be conducted in 2 years,18,3,3,3,3,3,4,3,4,3,N/A,3,3,5,3,4,4,3,3,4,N/A,W0233,43.637506998,-79.56171027,299605.598,4833037.805
3661779,4152926,2017,2017,1992,SOCIAL HOUSING,04,Parkdale-High Park,1624 BLOOR ST W,6,94,2017-10-04,67,Evaluation needs to be conducted in 2 years,18,3,3,4,3,4,3,4,3,3,N/A,3,3,5,3,4,3,3,3,3,N/A,S0429,43.655863811,-79.455984017,308334.551,4834881.192
3661780,4154519,2017,2017,1974,PRIVATE,08,Eglinton-Lawrence,3636 BATHURST ST,19,225,2017-10-04,72,Evaluation needs to be conducted in 2 years,19,5,4,4,4,3,4,4,2,4,N/A,4,3,5,3,3,3,3,2,4,4,N0823,43.732436835,-79.433531915,310167.468,4843398.065
3661781,4153815,2017,2017,1965,PRIVATE,12,Toronto-St. Paul's,177 REDPATH AVE,17,148,2017-10-04,80,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,4,4,3,3,N/A,4,4,5,4,4,4,5,4,4,4,S1221,43.709723233,-79.393094085,313399.624,4840869.343
3661782,4153170,2017,2017,1920,PRIVATE,11,University-Rosedale,711 BLOOR ST W,3,12,2017-10-04,59,Evaluation needs to be conducted in 1 year,17,3,3,3,3,2,3,N/A,3,N/A,2,3,3,5,3,3,3,3,3,2,N/A,S1133,43.6634853756,-79.4178022467,311413.725,4835729.236
3661783,4250262,2017,2017,1989,SOCIAL HOUSING,11,University-Rosedale,805 BLOOR ST W,4,24,2017-10-04,63,Evaluation needs to be conducted in 1 year,19,3,3,4,3,3,3,3,3,3,N/A,3,3,4,3,3,3,3,3,3,4,S1132,43.662679383,-79.421476232,311117.231,4835640.346
3661784,4154082,2017,2017,1992,SOCIAL HOUSING,19,Beaches-East York,1430 WOODBINE AVE,6,61,2017-10-04,94,Evaluation needs to be conducted in 3 years,19,4,5,4,5,5,5,5,4,4,N/A,4,4,5,5,5,5,5,5,5,5,S1925,43.6985761673,-79.3187961632,319390.076,4839640.288
3661785,4153822,2017,2017,1964,PRIVATE,12,Toronto-St. Paul's,200 ROEHAMPTON AVE,13,228,2017-10-04,72,Evaluation needs to be conducted in 2 years,19,4,4,4,3,4,4,4,3,4,N/A,3,4,3,3,4,4,4,3,3,3,S1221,43.70953529,-79.392399206,313455.652,4840848.535
3661786,4155768,2017,2017,2006,PRIVATE,17,Don Valley North,121 PARKWAY FOREST DR,14,232,2017-10-04,77,Evaluation needs to be conducted in 2 years,19,3,4,4,4,4,4,4,4,4,N/A,3,3,5,4,4,4,4,4,3,4,N1730,43.7753760756,-79.3407074848,317568.764,4848085.643
3661787,4232789,2017,2017,1970,PRIVATE,17,Don Valley North,125 PARKWAY FOREST DR,18,287,2017-10-04,72,Evaluation needs to be conducted in 2 years,18,4,4,3,4,4,4,4,3,4,N/A,3,3,4,4,4,4,3,4,2,N/A,N1730,43.775336545,-79.342323333,317477.331,4848165.074
3661788,4155205,2017,2017,1959,PRIVATE,04,Parkdale-High Park,4029 OLD DUNDAS ST,8,29,2017-10-04,54,Evaluation needs to be conducted in 1 year,17,2,3,4,2,3,3,N/A,3,2,N/A,2,3,3,4,2,3,2,3,2,N/A,S0421,43.6639708719,-79.5021353711,304612.07,4835780.002
3661789,4155203,2017,2017,1958,PRIVATE,04,Parkdale-High Park,4070 OLD DUNDAS ST,5,48,2017-10-04,66,Evaluation needs to be conducted in 2 years,17,3,4,4,4,3,2,N/A,3,3,N/A,3,3,5,3,4,3,2,4,3,N/A,S0421,43.662865718,-79.504063965,304456.251,4835658.189
3661790,4154528,2017,2017,1956,PRIVATE,08,Eglinton-Lawrence,78 NEPTUNE DR,3,12,2017-10-04,53,Evaluation needs to be conducted in 1 year,16,3,3,3,2,3,3,N/A,2,N/A,N/A,3,2,4,3,2,2,1,3,3,N/A,N0823,43.732838048,-79.4361362,309928.972,4843433.651
3661791,4154500,2017,2017,1960,PRIVATE,08,Eglinton-Lawrence,93 NEPTUNE DR,3,10,2017-10-04,58,Evaluation needs to be conducted in 1 year,17,3,3,2,3,3,3,N/A,2,N/A,3,3,2,5,3,3,3,3,3,2,N/A,N0823,43.731679003,-79.438369878,309749.131,4843304.753
3661792,4154041,2017,2017,1960,PRIVATE,19,Beaches-East York,510 DAWES RD,4,62,2017-10-04,60,Evaluation needs to be conducted in 1 year,17,3,3,3,2,2,3,N/A,3,4,N/A,3,3,3,3,3,4,4,3,2,N/A,S1927,43.704347801,-79.297293072,321121.48,4840286.411
3661793,4154038,2017,2017,1959,PRIVATE,19,Beaches-East York,540 DAWES RD,4,43,2017-10-04,68,Evaluation needs to be conducted in 2 years,17,4,4,4,2,3,4,N/A,3,3,N/A,3,3,5,3,3,4,4,3,3,N/A,S1927,43.7059714885,-79.2960157018,321224.25,4840466.096
3661794,4154092,2017,2017,1960,PRIVATE,14,Toronto-Danforth,185 COSBURN AVE,6,37,2017-10-04,68,Evaluation needs to be conducted in 2 years,17,3,4,3,3,4,1,N/A,3,3,N/A,3,3,5,4,3,4,5,3,4,N/A,S1422,43.68993017,-79.344714658,317302.522,4838676.447
3661795,4154237,2017,2017,1970,PRIVATE,07,Humber River-Black Creek,50 DRIFTWOOD AVE,14,109,2017-10-04,68,Evaluation needs to be conducted in 2 years,17,4,3,3,3,3,4,N/A,4,4,N/A,2,3,5,4,2,3,3,5,3,N/A,W0730,43.7522915804,-79.51363863,303686.26,4845592.022
3661796,4152813,2017,2017,1964,PRIVATE,24,Scarborough-Guildwood,35 CONFEDERATION DR,8,133,2017-10-04,72,Evaluation needs to be conducted in 2 years,17,4,4,4,2,3,3,N/A,4,3,N/A,3,4,4,4,4,4,3,4,4,N/A,E2430,43.7572104007,-79.2230052748,327089.333,4846175.445
3661797,4154099,2017,2017,1955,PRIVATE,14,Toronto-Danforth,246 COSBURN AVE,6,40,2017-10-04,86,Evaluation needs to be conducted in 3 years,18,5,5,4,4,4,5,N/A,4,5,4,4,2,5,5,4,4,4,5,4,N/A,S1422,43.69086838,-79.343018227,317439.08,4838780.927
3661798,4152838,2017,2017,1985,SOCIAL HOUSING,24,Scarborough-Guildwood,4201-4203 KINGSTON RD,3,39,2017-10-04,59,Evaluation needs to be conducted in 1 year,17,2,3,3,3,3,2,N/A,3,N/A,N/A,2,3,4,3,3,3,2,4,3,4,E2432,43.7602553262,-79.1959527881,329266.458,4846521.28
3661799,4154238,2017,2017,1968,PRIVATE,07,Humber River-Black Creek,2755 JANE ST,12,118,2017-10-04,66,Evaluation needs to be conducted in 2 years,18,3,3,4,3,3,3,2,3,2,N/A,3,4,5,5,2,2,5,5,2,N/A,W0730,43.7476852259,-79.5146324564,303606.137,4845080.285
3661800,4154239,2017,2017,1975,PRIVATE,07,Humber River-Black Creek,2775 JANE ST,17,198,2017-10-04,72,Evaluation needs to be conducted in 2 years,18,3,3,4,3,3,5,4,3,5,N/A,4,3,5,3,3,3,3,5,3,N/A,W0730,43.7486644671,-79.5146201429,303607.148,4845189.076
3661801,4154166,2017,2017,1962,PRIVATE,15,Don Valley West,42 THORNCLIFFE PARK DR,6,60,2017-10-03,71,Evaluation needs to be conducted in 2 years,17,3,4,4,3,3,4,N/A,4,5,N/A,3,4,5,3,4,3,3,3,2,N/A,N1533,43.702195489,-79.343701311,317381.647,4840039.243
3661802,4154165,2017,2017,1964,PRIVATE,15,Don Valley West,44 THORNCLIFFE PARK DR,6,90,2017-10-03,72,Evaluation needs to be conducted in 2 years,19,4,4,4,3,3,4,4,3,4,4,3,3,5,3,4,3,4,3,3,N/A,N1533,43.702592381,-79.342924935,317444.14,4840083.458
